Ensembl gene ID	NCBI gene ID
ENSG00000136738	8027
ENSG00000115145	10254
ENSG00000147465	6770
ENSG00000112763	11120
ENSG00000214266	6771
ENSG00000115415	6772
ENSG00000170581	6773
ENSG00000168610	6774
ENSG00000138378	6775
ENSG00000126561	6776
ENSG00000173757	6777
ENSG00000166888	6778
ENSG00000126549	6779
ENSG00000124508	10385
ENSG00000124214	6780
ENSG00000040341	27067
ENSG00000159167	6781
ENSG00000113739	8614
ENSG00000155304	6782
ENSG00000109193	6783
ENSG00000164647	26872
ENSG00000026950	11119
ENSG00000167323	6786
ENSG00000168439	10963
ENSG00000072786	6793
ENSG00000118046	6794
ENSG00000186470	11118
ENSG00000178999	9212
ENSG00000105146	6795
ENSG00000087586	6790
ENSG00000115661	8576
ENSG00000164543	9263
ENSG00000081320	9262
ENSG00000142731	10733
ENSG00000204344	8859
ENSG00000114904	6787
ENSG00000111801	10384
ENSG00000231086	23752
ENSG00000206203	23617
ENSG00000184343	26576
ENSG00000102572	8428
ENSG00000115694	10494
ENSG00000174672	9024
ENSG00000104375	6788
ENSG00000196335	56164
ENSG00000101109	6789
ENSG00000008086	6792
ENSG00000204290	56244
ENSG00000169689	201254
ENSG00000115808	6801
ENSG00000101846	412
ENSG00000227166	6803
ENSG00000103266	10273
ENSG00000104915	8677
ENSG00000135604	8676
ENSG00000168903	10917
ENSG00000117758	23673
ENSG00000124222	8675
ENSG00000136874	55014
ENSG00000106089	6804
ENSG00000166900	6809
ENSG00000103496	6810
ENSG00000166167	8945
ENSG00000162236	6811
ENSG00000135823	10228
ENSG00000079950	8417
ENSG00000170310	9482
ENSG00000136854	6812
ENSG00000076944	6813
ENSG00000116266	6814
ENSG00000198252	6815
ENSG00000136143	8803
ENSG00000163541	8802
ENSG00000230870	54099
ENSG00000172340	8801
ENSG00000101782	8780
ENSG00000196502	6817
ENSG00000197165	6799
ENSG00000261052	6818
ENSG00000198203	6819
ENSG00000198075	27233
ENSG00000105398	6822
ENSG00000088002	6820
ENSG00000139531	6821
ENSG00000092201	11198
ENSG00000196284	8464
ENSG00000213246	6827
ENSG00000196235	6829
ENSG00000109111	6830
ENSG00000156502	6832
ENSG00000152944	9412
ENSG00000148290	6834
ENSG00000148291	6835
ENSG00000148248	6836
ENSG00000148297	6837
ENSG00000148296	6838
ENSG00000101945	6839
ENSG00000169679	699
ENSG00000197321	6840
ENSG00000124333	6845
ENSG00000198765	6847
ENSG00000156970	701
ENSG00000196074	10388
ENSG00000165025	6850
ENSG00000008056	6853
ENSG00000157152	6854
ENSG00000185666	8224
ENSG00000197283	8831
ENSG00000100321	9145
ENSG00000108639	9144
ENSG00000131473	47
ENSG00000260174	283698
ENSG00000127561	9143
ENSG00000105467	23546
ENSG00000159082	8867
ENSG00000078269	8871
ENSG00000102003	6855
ENSG00000008282	6856
ENSG00000067715	6857
ENSG00000154473	9184
ENSG00000143858	127833
ENSG00000213023	84258
ENSG00000132872	6860
ENSG00000129990	6861
ENSG00000011347	9066
ENSG00000164458	6862
ENSG00000006128	6863
ENSG00000112276	11149
ENSG00000166863	6866
ENSG00000147526	6867
ENSG00000138162	10579
ENSG00000013810	10460
ENSG00000115353	6869
ENSG00000075073	6865
ENSG00000169836	6870
ENSG00000119888	4072
	700
ENSG00000184292	4070
ENSG00000276234	6871
ENSG00000143498	9015
ENSG00000115750	9014
ENSG00000103168	9013
ENSG00000147133	6872
ENSG00000064313	6873
ENSG00000130699	6874
ENSG00000141384	6875
ENSG00000148835	6877
ENSG00000106290	6878
ENSG00000178913	6879
ENSG00000273841	6880
ENSG00000166337	6881
ENSG00000064995	6882
ENSG00000120656	6883
ENSG00000197780	6884
ENSG00000270647	8148
ENSG00000102387	54457
ENSG00000185024	2972
ENSG00000149591	6876
ENSG00000158710	8407
ENSG00000162367	6886
ENSG00000186051	6887
ENSG00000177156	6888
	6889
ENSG00000136560	10010
ENSG00000231925	6892
ENSG00000059588	6894
ENSG00000139546	6895
ENSG00000112578	705
	6896
ENSG00000120948	23435
ENSG00000113407	6897
ENSG00000198650	6898
ENSG00000106052	8887
ENSG00000102125	6901
ENSG00000065882	23216
ENSG00000171530	6902
ENSG00000100300	706
ENSG00000124659	6903
ENSG00000141556	6904
ENSG00000284770	6905
ENSG00000123561	6906
ENSG00000183735	29110
ENSG00000101849	6907
ENSG00000106638	26608
ENSG00000183751	10607
ENSG00000112592	6908
ENSG00000028839	9519
ENSG00000136535	10716
ENSG00000184058	6899
ENSG00000167800	347853
ENSG00000092607	6913
ENSG00000112837	9096
ENSG00000143178	9095
ENSG00000121068	6909
ENSG00000164532	57057
ENSG00000073861	30009
ENSG00000107815	56652
ENSG00000122145	50945
	57160
ENSG00000135111	6926
ENSG00000121075	9496
ENSG00000089225	6910
ENSG00000149922	6911
	6914
ENSG00000006638	6915
ENSG00000059377	6916
ENSG00000138180	55165
ENSG00000173991	8557
ENSG00000187735	6917
ENSG00000197214	6918
ENSG00000171703	6919
ENSG00000204219	6920
ENSG00000172465	9338
ENSG00000154582	6921
ENSG00000103363	6923
ENSG00000148690	118924
ENSG00000011007	6924
ENSG00000135100	6927
ENSG00000140262	6938
ENSG00000125878	6939
ENSG00000169131	6940
ENSG00000137310	6941
ENSG00000137720	64776
ENSG00000275410	6928
ENSG00000100207	6942
ENSG00000118526	6943
ENSG00000071564	6929
ENSG00000196628	6925
ENSG00000230444	260341
ENSG00000254798	260340
ENSG00000081059	6932
ENSG00000134825	746
ENSG00000152284	83439
ENSG00000148737	6934
ENSG00000148516	6935
ENSG00000163159	6944
ENSG00000108788	6945
ENSG00000101190	10732
ENSG00000110719	10312
ENSG00000100721	8115
ENSG00000213231	9623
ENSG00000134780	747
ENSG00000134827	6947
ENSG00000185339	6948
ENSG00000070814	6949
ENSG00000120438	6950
ENSG00000203690	6953
ENSG00000242220	140290
ENSG00000124678	6954
ENSG00000229161	647047
ENSG00000099849	8045
	6952
ENSG00000175352	56675
ENSG00000175348	56674
ENSG00000176029	56673
ENSG00000145022	6988
ENSG00000146221	202500
ENSG00000165169	6990
ENSG00000184786	6991
ENSG00000146425	6993
ENSG00000132824	10955
ENSG00000122729	48
ENSG00000166452	56672
ENSG00000139372	6996
ENSG00000241186	6997
ENSG00000183514	22816
ENSG00000225366	6998
ENSG00000217566	22815
ENSG00000254274	22814
ENSG00000241438	22813
ENSG00000269584	100129080
ENSG00000151790	6999
ENSG00000109911	26610
ENSG00000214121	7002
ENSG00000095627	56165
ENSG00000182134	11022
ENSG00000187079	7003
ENSG00000074219	8463
ENSG00000007866	7005
ENSG00000197905	7004
ENSG00000135605	7006
ENSG00000149823	738
ENSG00000109927	7007
ENSG00000119913	6975
ENSG00000167074	7008
ENSG00000139644	7009
ENSG00000120156	7010
ENSG00000092850	27285
ENSG00000129566	7011
ENSG00000270141	7012
ENSG00000147601	7013
ENSG00000132604	7014
ENSG00000110075	55291
ENSG00000164362	7015
ENSG00000107140	7016
ENSG00000070759	10420
ENSG00000120498	56159
ENSG00000150783	56158
ENSG00000268629	56157
ENSG00000170925	56156
ENSG00000121101	56155
ENSG00000133863	56154
ENSG00000171067	53838
ENSG00000091513	7018
ENSG00000108064	7019
ENSG00000137203	7020
ENSG00000008196	7021
ENSG00000087510	7022
ENSG00000090447	7023
ENSG00000135457	7024
ENSG00000198176	7027
ENSG00000224540	391158
ENSG00000114126	7029
ENSG00000068323	7030
ENSG00000112561	7942
ENSG00000105967	22797
ENSG00000160182	7031
ENSG00000160181	7032
ENSG00000160180	7033
ENSG00000114354	10342
ENSG00000242337	100129696
ENSG00000149792	740
ENSG00000003436	7035
ENSG00000105825	7980
ENSG00000106327	7036
ENSG00000072274	7037
ENSG00000042832	7038
ENSG00000163235	7039
ENSG00000105329	7040
ENSG00000140682	7041
ENSG00000092969	7042
ENSG00000119699	7043
ENSG00000174276	741
ENSG00000120708	7045
ENSG00000106799	7046
ENSG00000163513	7048
ENSG00000069702	7049
ENSG00000177426	7050
ENSG00000092295	7051
ENSG00000198959	7052
ENSG00000125780	7053
ENSG00000163810	7047
ENSG00000104055	9333
ENSG00000180176	7054
ENSG00000178726	7056
ENSG00000137801	7057
ENSG00000186340	7058
ENSG00000169231	7059
ENSG00000113296	7060
ENSG00000159450	7062
ENSG00000172009	7064
ENSG00000090534	7066
ENSG00000126351	7067
ENSG00000151090	7068
ENSG00000100412	50
ENSG00000066382	744
ENSG00000151365	7069
ENSG00000154096	7070
ENSG00000116001	7072
ENSG00000151923	7073
ENSG00000156299	7074
ENSG00000146426	26230
ENSG00000103423	9093
ENSG00000066056	7075
ENSG00000124920	745
ENSG00000155090	7071
ENSG00000172059	8462
ENSG00000122779	8805
ENSG00000111602	8914
ENSG00000134809	26519
ENSG00000099800	26517
ENSG00000126953	1678
ENSG00000150779	26521
ENSG00000100575	26520
ENSG00000102265	7076
ENSG00000035862	7077
ENSG00000100234	7078
ENSG00000157150	7079
ENSG00000092330	26277
ENSG00000136352	7080
ENSG00000104067	7082
ENSG00000119139	9414
ENSG00000105289	27134
ENSG00000047617	57101
ENSG00000167900	7083
ENSG00000166548	7084
ENSG00000163931	7086
ENSG00000007350	8277
ENSG00000196781	7088
ENSG00000065717	7089
ENSG00000140332	7090
ENSG00000047621	57102
ENSG00000106829	7091
ENSG00000198586	9874
ENSG00000146872	11011
ENSG00000038295	7092
ENSG00000095587	7093
ENSG00000137076	7094
ENSG00000008952	7095
ENSG00000174125	7096
ENSG00000137462	7097
ENSG00000164342	7098
ENSG00000078237	57103
ENSG00000136869	7099
ENSG00000187554	7100
ENSG00000169908	4071
ENSG00000156298	7102
ENSG00000127324	7103
ENSG00000169903	7104
ENSG00000142484	9032
ENSG00000000003	7105
ENSG00000214063	7106
ENSG00000111224	57097
ENSG00000136404	53346
ENSG00000213996	53345
ENSG00000077585	7107
ENSG00000149809	7108
ENSG00000100926	10548
ENSG00000125304	9375
ENSG00000241697	8577
ENSG00000144339	23671
ENSG00000160218	7109
ENSG00000135048	23670
ENSG00000133935	11161
ENSG00000144747	7110
ENSG00000136842	7111
ENSG00000128872	29767
ENSG00000138594	29766
ENSG00000163157	29765
ENSG00000120802	7112
ENSG00000184012	7113
ENSG00000160183	64699
ENSG00000137648	56649
ENSG00000034510	9168
ENSG00000156411	9556
ENSG00000205542	7114
ENSG00000154620	9087
ENSG00000236876	7115
ENSG00000188765	7116
ENSG00000187653	7117
ENSG00000223551	7118
	7119
ENSG00000230043	7120
	7121
ENSG00000100591	10598
ENSG00000163815	7123
ENSG00000232810	7124
ENSG00000109079	7126
ENSG00000185215	7127
ENSG00000118503	7128
ENSG00000123610	7130
ENSG00000161533	51
ENSG00000185823	23742
ENSG00000104689	8797
ENSG00000120889	8795
ENSG00000173535	8794
ENSG00000173530	8793
ENSG00000141655	8792
ENSG00000164761	4982
ENSG00000255302	23741
ENSG00000215788	8718
ENSG00000157873	8764
ENSG00000048462	608
ENSG00000186891	8784
ENSG00000127863	55504
ENSG00000067182	7132
ENSG00000028137	7133
ENSG00000186827	7293
ENSG00000101017	958
ENSG00000259494	26589
ENSG00000026103	355
ENSG00000243509	8771
ENSG00000139193	939
ENSG00000120949	943
ENSG00000049249	3604
ENSG00000121858	8743
ENSG00000120659	8600
ENSG00000239697	8742
ENSG00000161955	8741
ENSG00000102524	10673
	81698
ENSG00000125735	8740
ENSG00000181634	9966
ENSG00000120337	8995
ENSG00000117586	7292
ENSG00000102245	959
ENSG00000117560	356
ENSG00000125726	970
ENSG00000106952	944
ENSG00000125657	8744
ENSG00000174292	8711
ENSG00000173273	8658
ENSG00000114854	7134
ENSG00000101470	7125
ENSG00000159173	7135
ENSG00000130598	7136
ENSG00000129991	7137
ENSG00000105048	7138
ENSG00000118194	7139
ENSG00000130595	7140
ENSG00000118245	7141
ENSG00000178279	7142
ENSG00000116147	7143
ENSG00000126746	171017
ENSG00000184634	9968
ENSG00000183495	57634
ENSG00000204120	26058
	27321
ENSG00000182095	84629
ENSG00000180828	27319
ENSG00000159409	11189
ENSG00000137161	10695
ENSG00000090905	27327
ENSG00000221819	750
ENSG00000103460	27324
ENSG00000079308	7145
ENSG00000248290	7146
ENSG00000168477	7148
ENSG00000141232	10140
ENSG00000183864	10766
ENSG00000100284	10043
ENSG00000141198	10040
ENSG00000175662	146691
ENSG00000154174	9868
ENSG00000198900	7150
ENSG00000285665	7151
	7152
ENSG00000131747	7153
ENSG00000077097	7155
ENSG00000177302	7156
ENSG00000100038	8940
ENSG00000228050	23751
ENSG00000136816	27348
ENSG00000160404	27433
ENSG00000186283	64222
ENSG00000141510	7157
ENSG00000067369	7158
ENSG00000168306	8309
ENSG00000143514	7159
ENSG00000078900	7161
ENSG00000146242	7162
ENSG00000076554	7163
ENSG00000111907	7164
ENSG00000101150	7165
ENSG00000129167	7166
ENSG00000111669	7167
ENSG00000140416	7168
ENSG00000198467	7169
ENSG00000143549	7170
ENSG00000167460	7171
ENSG00000137364	7172
ENSG00000115705	7173
ENSG00000134900	7174
ENSG00000047410	7175
ENSG00000172236	7177
ENSG00000169902	8460
ENSG00000128294	8459
ENSG00000133112	7178
ENSG00000274391	7179
ENSG00000124490	7180
	6955
ENSG00000166598	7184
ENSG00000277734	28755
ENSG00000102871	8717
ENSG00000056558	7185
ENSG00000127191	7186
ENSG00000131323	7187
ENSG00000076604	9618
ENSG00000082512	7188
ENSG00000175104	7189
ENSG00000211888	28754
ENSG00000211879	28745
ENSG00000211878	28744
ENSG00000211877	28743
ENSG00000211876	28742
ENSG00000211875	28741
	28740
ENSG00000211873	28739
ENSG00000211872	28738
ENSG00000211871	28737
ENSG00000211870	28736
ENSG00000211887	28753
ENSG00000211869	28735
ENSG00000211868	28734
ENSG00000211867	28733
ENSG00000211866	28732
ENSG00000211865	28731
ENSG00000211864	28730
ENSG00000211863	28729
ENSG00000211862	28728
ENSG00000211861	28727
ENSG00000211860	28726
ENSG00000211886	28752
ENSG00000211859	28725
ENSG00000211858	28724
ENSG00000211857	28723
ENSG00000211856	28722
ENSG00000211855	28721
ENSG00000211854	28720
ENSG00000276699	28719
ENSG00000278661	28718
ENSG00000211851	28717
ENSG00000211850	28716
ENSG00000211885	28751
ENSG00000211849	28715
ENSG00000211848	28714
ENSG00000211847	28713
ENSG00000211846	28712
ENSG00000211845	28711
ENSG00000211844	28710
ENSG00000211843	28709
ENSG00000211842	28708
ENSG00000211841	28707
ENSG00000211840	28706
ENSG00000211884	28750
ENSG00000211839	28705
ENSG00000248366	28704
ENSG00000211838	28703
ENSG00000211837	28702
ENSG00000211836	28701
ENSG00000250688	28700
ENSG00000211835	28699
ENSG00000211834	28698
ENSG00000211833	28697
ENSG00000211832	28696
ENSG00000211883	28749
ENSG00000249446	28695
ENSG00000211831	28694
ENSG00000211882	28748
ENSG00000211881	28747
ENSG00000211880	28746
	7154
ENSG00000259706	7190
ENSG00000087008	8310
ENSG00000203914	343477
ENSG00000255569	28693
ENSG00000256553	28692
ENSG00000211784	28676
ENSG00000256474	28675
ENSG00000211785	28674
ENSG00000211789	28673
ENSG00000211794	28672
ENSG00000211788	28671
ENSG00000211791	28670
ENSG00000171931	10517
ENSG00000211792	28669
ENSG00000258482	28668
ENSG00000211796	28667
ENSG00000211797	28666
ENSG00000211798	28665
ENSG00000211799	28664
ENSG00000211776	28691
ENSG00000211800	28663
ENSG00000211801	28662
ENSG00000211802	28661
ENSG00000184922	752
ENSG00000211803	28660
ENSG00000211805	28659
ENSG00000211806	28658
ENSG00000211807	28657
ENSG00000211812	28656
ENSG00000211809	28655
ENSG00000258835	28654
ENSG00000211810	28653
ENSG00000211777	28690
ENSG00000259092	28652
ENSG00000249048	28651
ENSG00000258905	28650
ENSG00000258812	28649
ENSG00000211813	28648
ENSG00000211814	28647
ENSG00000211815	28646
ENSG00000259068	28645
ENSG00000211816	28644
ENSG00000211817	28643
ENSG00000211818	28642
ENSG00000211778	28689
ENSG00000211819	28641
ENSG00000211820	28640
ENSG00000211779	28688
ENSG00000211780	6956
ENSG00000211781	28686
ENSG00000211782	28685
ENSG00000211786	28684
ENSG00000211787	28683
ENSG00000211790	28682
ENSG00000256379	28681
ENSG00000211795	28680
ENSG00000211808	28679
ENSG00000211783	28678
ENSG00000211793	28677
	6957
ENSG00000211751	28639
ENSG00000211772	28638
ENSG00000282431	28637
	28636
ENSG00000282320	28635
ENSG00000282420	28634
ENSG00000282133	28633
ENSG00000281958	28632
ENSG00000282173	28631
ENSG00000282780	28630
ENSG00000211764	28629
ENSG00000211765	28628
ENSG00000262402	53383
ENSG00000211766	28627
ENSG00000211767	28626
ENSG00000211768	28625
ENSG00000211769	28624
ENSG00000211770	28623
ENSG00000211771	28622
ENSG00000242736	28621
ENSG00000211717	28585
ENSG00000229769	28584
ENSG00000275791	28583
ENSG00000211720	28582
ENSG00000241657	28581
ENSG00000276597	28580
ENSG00000244661	28579
ENSG00000211739	28578
ENSG00000274752	28577
ENSG00000276953	28576
ENSG00000275158	28575
ENSG00000276405	28574
ENSG00000275743	28573
ENSG00000276819	28572
ENSG00000275243	28571
ENSG00000277880	28570
ENSG00000276557	28569
ENSG00000211746	28568
ENSG00000226660	28620
ENSG00000211747	28567
ENSG00000205274	6962
ENSG00000251578	28566
ENSG00000183938	6959
ENSG00000143727	52
ENSG00000278941	53400
ENSG00000240578	28565
ENSG00000211749	28564
ENSG00000229063	28552
ENSG00000211750	28563
ENSG00000215206	6961
ENSG00000282499	28562
ENSG00000240215	6960
ENSG00000249912	28561
ENSG00000211752	28560
ENSG00000211753	28559
ENSG00000232869	28558
ENSG00000223394	6958
ENSG00000237702	28619
	28618
ENSG00000237254	28557
ENSG00000211710	28617
ENSG00000211745	28616
	28615
ENSG00000211734	28614
ENSG00000242771	28613
ENSG00000211715	28612
ENSG00000230099	28611
ENSG00000211725	28610
ENSG00000211728	28609
ENSG00000211731	28608
	28607
ENSG00000211706	28606
ENSG00000283063	28605
	28604
ENSG00000211713	28603
ENSG00000211721	28602
ENSG00000211724	28601
ENSG00000253188	28600
ENSG00000253534	28599
	28598
ENSG00000211707	28597
ENSG00000282939	28596
ENSG00000211714	28595
ENSG00000253409	28594
ENSG00000227550	28593
ENSG00000168675	753
ENSG00000211727	28592
ENSG00000253291	28591
	28590
ENSG00000278030	28589
ENSG00000243889	28588
ENSG00000239944	28587
ENSG00000211716	28586
ENSG00000239992	28556
ENSG00000241911	28555
ENSG00000132204	56651
	7183
	7192
	6964
ENSG00000211829	28526
ENSG00000223997	28525
ENSG00000237235	28524
ENSG00000228985	28523
ENSG00000211825	28522
ENSG00000211827	28521
ENSG00000211828	28520
ENSG00000123159	10755
ENSG00000211826	28519
ENSG00000186439	10345
ENSG00000211804	28518
ENSG00000211821	28517
ENSG00000256590	28516
	7193
ENSG00000118094	11181
ENSG00000213689	11277
ENSG00000183479	11219
	6965
	7196
	7197
ENSG00000211689	6966
ENSG00000227191	6967
ENSG00000211690	6968
ENSG00000211687	6969
ENSG00000211691	6970
ENSG00000149131	710
ENSG00000211692	6971
ENSG00000211688	6972
	7198
ENSG00000211701	6973
ENSG00000211694	6984
ENSG00000211693	6985
ENSG00000233306	6974
ENSG00000211699	6976
ENSG00000211698	6977
ENSG00000281708	711
ENSG00000211697	6978
ENSG00000228668	6979
ENSG00000226212	6980
ENSG00000249978	6981
ENSG00000211696	6982
ENSG00000211695	6983
ENSG00000225992	6986
ENSG00000231202	6987
ENSG00000170893	7200
ENSG00000174417	7201
ENSG00000134575	53
ENSG00000143536	49860
	7202
ENSG00000038382	7204
ENSG00000125733	9322
ENSG00000100815	9321
ENSG00000153827	9320
ENSG00000071539	9319
ENSG00000273611	9326
ENSG00000103671	9325
ENSG00000087077	7205
ENSG00000118418	9324
ENSG00000171988	221037
	7206
	7207
	7208
	7210
ENSG00000135766	54583
	7212
	100189005
ENSG00000067445	7216
ENSG00000135451	10024
ENSG00000160767	10712
	7217
	7218
	7219
ENSG00000144935	7220
ENSG00000182048	7221
ENSG00000138741	7222
ENSG00000133107	7223
ENSG00000072315	7224
ENSG00000137672	7225
ENSG00000142185	7226
ENSG00000104447	7227
	7228
	7229
	7230
	7231
	7232
	7233
ENSG00000196367	8295
	7234
	7235
	7236
	7237
	7238
	7239
	7240
	7241
ENSG00000165699	7248
ENSG00000103197	7249
ENSG00000123297	10102
ENSG00000213265	114960
ENSG00000160803	56893
ENSG00000106477	95681
ENSG00000160188	89765
ENSG00000134200	7252
ENSG00000165409	7253
ENSG00000270641	9383
ENSG00000211460	7247
ENSG00000116918	7257
ENSG00000258992	7258
ENSG00000189241	7259
ENSG00000032389	7260
ENSG00000223756	650368
ENSG00000181649	7262
ENSG00000184281	10078
ENSG00000128311	7263
ENSG00000116209	9528
ENSG00000104522	7264
ENSG00000113312	7265
ENSG00000168259	7266
ENSG00000182670	7267
ENSG00000243725	7268
ENSG00000221971	222052
ENSG00000125482	7270
ENSG00000116830	8458
ENSG00000120729	9499
ENSG00000102575	54
ENSG00000094975	51430
ENSG00000112742	7272
ENSG00000155657	7273
ENSG00000137561	7274
ENSG00000118271	7276
ENSG00000166402	7275
ENSG00000127824	7277
ENSG00000198033	7278
ENSG00000173372	712
ENSG00000183785	51807
ENSG00000237569	54016
ENSG00000137267	7280
ENSG00000251297	56604
ENSG00000127589	92755
ENSG00000214222	647000
ENSG00000131462	7283
ENSG00000237972	442673
ENSG00000037042	27175
ENSG00000173369	713
ENSG00000178952	7284
ENSG00000265646	645668
ENSG00000143367	7286
ENSG00000112041	7287
ENSG00000104804	7288
ENSG00000078246	7289
ENSG00000122691	7291
ENSG00000128791	57045
ENSG00000108561	708
ENSG00000074966	7294
ENSG00000136810	7295
ENSG00000091164	9352
ENSG00000198431	7296
ENSG00000215353	54098
ENSG00000105397	7297
ENSG00000176890	7298
ENSG00000077498	7299
ENSG00000123447	7300
ENSG00000092445	7301
ENSG00000259581	7302
ENSG00000011600	7305
ENSG00000159189	714
ENSG00000107165	7306
ENSG00000160201	7307
ENSG00000212643	7310
ENSG00000117143	6675
ENSG00000221983	7311
	7312
ENSG00000159403	715
	7313
ENSG00000165006	51271
ENSG00000160185	53347
ENSG00000170315	7314
ENSG00000230037	7315
ENSG00000228247	23668
ENSG00000223962	23667
ENSG00000263563	23666
ENSG00000150991	7316
ENSG00000130985	7317
ENSG00000182326	716
ENSG00000144744	9039
ENSG00000182179	7318
ENSG00000077721	7319
ENSG00000119048	7320
ENSG00000072401	7321
ENSG00000131508	7322
ENSG00000109332	7323
