"geneID" "HG002" "HG003" "WB100071" "WB100005" "WB100061" "WB100043" "WB100083" "WB100079" "WB100078" "WB100074" "WB100038" "WB100017"
"ENSG00000263905.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263907.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263908.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263909.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263910.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263911.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263913.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263914.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263916.1_8" 0 0 0 6 4 2 2 0 1 1 2 1
"ENSG00000263917.1_7" 0 0 22 123 101 30 13 35 24 36 61 10
"ENSG00000263918.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263919.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263920.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263921.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263923.1_9" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263924.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263926.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263927.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263928.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263929.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263930.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263932.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263933.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263934.4_3" 0 0 2 21 5 0 6 2029 5 0 10 42
"ENSG00000263935.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263938.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263940.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263941.1" 0 0 2 3 1 0 1 0 1 0 1 0
"ENSG00000263943.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263944.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263945.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263946.1_7" 0 0 0 1 0 1 0 0 0 0 0 0
"ENSG00000263947.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263948.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263952.5_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263954.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263955.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263957.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263958.2_7" 0 0 2 3 3 0 0 0 0 0 0 1
"ENSG00000263959.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263960.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263963.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263964.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263966.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263967.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263969.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263970.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263972.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263973.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263976.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263978.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263979.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263980.1_PAR_Y" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263981.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263984.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263985.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263986.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263987.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263988.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263989.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263991.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263993.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263995.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263997.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000263999.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264000.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264002.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264004.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264005.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264007.1_7" 0 0 0 0 0 0 0 1 0 0 0 1
"ENSG00000264009.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264010.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264012.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264013.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264014.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264015.2_8" 0 0 0 0 0 1 0 0 0 0 0 0
"ENSG00000264016.3_10" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264018.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264019.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264020.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264021.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264022.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264023.1_6" 0 0 0 0 1 1 0 0 0 0 0 0
"ENSG00000264024.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264028.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264029.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264030.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264031.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264032.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264034.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264036.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264037.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264038.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264039.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264040.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264041.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264042.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264043.2" 0 0 6 21 22 6 4 6 4 8 8 11
"ENSG00000264044.1_6" 0 0 1 0 0 1 2 0 0 2 0 0
"ENSG00000264045.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264046.1" 0 0 0 0 0 0 0 1 1 0 1 0
"ENSG00000264047.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264048.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264049.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264050.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264051.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264052.1" 0 0 0 1 0 0 0 0 0 0 0 0
"ENSG00000264054.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264055.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264056.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264058.2_11" 0 0 699 2665 2580 851 508 557 607 936 1683 665
"ENSG00000264059.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264060.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264061.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264062.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264063.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264065.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264066.6_9" 0 0 0 0 2 1 1 0 0 0 2 0
"ENSG00000264067.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264069.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264071.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264072.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264073.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264074.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264075.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264076.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264077.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264079.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264080.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264081.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264084.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264085.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264089.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264090.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264091.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264092.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264093.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264094.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264095.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264097.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264098.1" 0 0 26 133 91 51 10 21 33 36 68 29
"ENSG00000264099.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264101.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264102.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264103.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264104.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264105.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264106.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264108.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264109.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264110.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264114.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264115.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264116.6_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264118.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264119.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264120.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264121.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264123.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264124.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264125.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264126.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264127.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264128.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264129.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264130.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264131.1_3" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264133.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264134.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264135.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264136.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264137.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264138.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264139.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264141.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264142.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264144.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264145.2_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264146.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264147.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264148.1_5" 0 0 1 0 0 0 0 0 0 0 0 0
"ENSG00000264149.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264150.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264155.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264157.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264158.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264159.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264160.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264163.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264166.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264167.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264168.2_3" 0 0 0 0 0 3 0 0 0 0 0 0
"ENSG00000264169.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264171.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264172.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264173.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264174.1_6" 0 0 0 0 0 1 0 0 0 0 0 0
"ENSG00000264175.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264177.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264178.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264179.1_5" 0 0 0 0 0 1 0 0 0 0 0 0
"ENSG00000264181.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264182.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264183.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264184.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264186.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264187.1_7" 0 0 93 223 313 132 198 61 112 171 194 91
"ENSG00000264189.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264190.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264192.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264193.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264196.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264200.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264201.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264203.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264205.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264206.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264207.1" 0 0 13 85 35 12 20 13 14 12 34 18
"ENSG00000264208.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264209.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264210.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264211.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264212.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264213.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264217.2_3" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264224.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264225.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264227.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264229.1" 0 0 0 0 1 0 0 5 0 0 0 0
"ENSG00000264231.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264232.2_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264233.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264234.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264235.6_8" 0 0 1 1 2 2 2 1 1 0 0 4
"ENSG00000264236.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264237.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264238.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264239.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264240.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264241.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264243.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264245.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264246.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264248.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264249.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264250.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264251.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264254.1_6" 0 0 0 1 4 2 0 1 0 0 0 1
"ENSG00000264256.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264257.1_2" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264260.2_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264261.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264262.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264265.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264266.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264267.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264268.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264269.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264270.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264271.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264272.1_8" 0 0 0 1 0 0 0 0 1 0 0 0
"ENSG00000264274.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264276.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264277.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264279.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264280.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264283.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264284.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264286.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264288.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264289.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264292.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264293.1" 0 0 7 22 13 7 3 7 7 9 11 5
"ENSG00000264294.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264295.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264296.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264297.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264298.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264300.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264301.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264302.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264303.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264305.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264306.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264308.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264309.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264310.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264311.1_2" 0 0 0 0 1 0 0 0 0 2 0 0
"ENSG00000264312.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264313.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264314.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264315.1_2" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264316.1_4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264317.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264318.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264319.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264321.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264322.1" 0 0 0 0 0 0 0 0 0 0 0 1
"ENSG00000264323.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264324.1_9" 0 0 221 512 776 244 356 165 275 461 568 466
"ENSG00000264326.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264327.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264328.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264329.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264330.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264331.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264333.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264334.1_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264336.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264338.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264339.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264341.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264342.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264344.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264345.2_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264346.1" 0 0 0 0 0 0 0 9 0 0 0 0
"ENSG00000264347.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264349.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264350.1_4" 0 0 0 1 0 0 0 0 0 0 1 1
"ENSG00000264352.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264354.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264356.1" 0 0 0 0 0 0 0 1 0 0 0 0
"ENSG00000264357.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264358.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264359.1_2" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264362.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264365.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264366.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264370.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264371.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264372.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264373.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264374.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264376.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264377.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264378.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264379.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264380.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264382.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264383.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264384.1" 0 0 0 8 6 2 2 2 1 0 0 0
"ENSG00000264385.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264386.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264387.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264388.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264390.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264391.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264392.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264395.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264396.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264397.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264398.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264399.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264402.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264405.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264406.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264407.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264408.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264409.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264410.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264413.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264419.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264420.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264421.1_8" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264422.1_7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264423.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264424.1_5" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264426.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264428.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264429.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000264431.1_6" 0 0 0 0 0 0 0 0 0 0 0 0
