"Geneid" "HG002" "HG003"
"ENSG00000259039.3_7" 0 0
"ENSG00000259040.5_4" 0 0
"ENSG00000259041.1_6" 0 0
"ENSG00000259042.3_8" 0 0
"ENSG00000259043.1_2" 0 0
"ENSG00000259044.1_7" 0 0
"ENSG00000259045.1_4" 0 0
"ENSG00000259046.1_5" 0 0
"ENSG00000259047.1_5" 0 0
"ENSG00000259049.1_6" 0 0
"ENSG00000259050.2_6" 0 0
"ENSG00000259052.1_9" 0 0
"ENSG00000259053.1_8" 0 0
"ENSG00000259054.1_8" 0 0
"ENSG00000259055.1_6" 0 0
"ENSG00000259056.1_2" 0 0
"ENSG00000259057.1_5" 0 0
"ENSG00000259058.1_7" 0 0
"ENSG00000259059.1_4" 0 0
"ENSG00000259060.7_8" 0 0
"ENSG00000259061.1_7" 0 0
"ENSG00000259062.2_6" 0 0
"ENSG00000259064.2_6" 0 0
"ENSG00000259066.5_7" 0 0
"ENSG00000259067.1_6" 0 0
"ENSG00000259068.1_2" 0 0
"ENSG00000259069.1_10" 0 0
"ENSG00000259071.1_7" 0 0
"ENSG00000259072.2_7" 0 0
"ENSG00000259073.1_6" 0 0
"ENSG00000259074.1_5" 0 0
"ENSG00000259075.6_6" 0 0
"ENSG00000259076.1_7" 0 0
"ENSG00000259077.1_6" 0 0
"ENSG00000259078.2_5" 0 0
"ENSG00000259079.1_5" 0 0
"ENSG00000259080.1_8" 0 0
"ENSG00000259082.1_6" 0 0
"ENSG00000259086.3_6" 0 0
"ENSG00000259087.5_7" 0 0
"ENSG00000259089.2_5" 0 0
"ENSG00000259090.1_5" 0 0
"ENSG00000259091.1_8" 0 0
"ENSG00000259093.2_8" 0 0
"ENSG00000259094.1_7" 0 0
"ENSG00000259095.1_4" 0 0
"ENSG00000259096.1_4" 0 0
"ENSG00000259098.1_5" 0 0
"ENSG00000259102.2_5" 0 0
"ENSG00000259103.2_9" 0 0
"ENSG00000259104.2_8" 0 0
"ENSG00000259105.1_4" 0 0
"ENSG00000259106.1_7" 0 0
"ENSG00000259107.2_6" 0 0
"ENSG00000259108.3_5" 0 0
"ENSG00000259109.1_5" 0 0
"ENSG00000259110.1_6" 0 0
"ENSG00000259111.1_7" 0 0
"ENSG00000259112.2_5" 0 0
"ENSG00000259113.1_7" 0 0
"ENSG00000259115.1_8" 0 0
"ENSG00000259117.1_5" 0 0
"ENSG00000259118.5_6" 0 0
"ENSG00000259119.1_7" 0 0
"ENSG00000259120.3_4" 0 0
"ENSG00000259121.2_6" 0 0
"ENSG00000259122.2_5" 0 0
"ENSG00000259123.1_8" 0 0
"ENSG00000259124.1_8" 0 0
"ENSG00000259125.1_7" 0 0
"ENSG00000259126.1_7" 0 0
"ENSG00000259129.6_7" 0 0
"ENSG00000259132.1_8" 0 0
"ENSG00000259133.5_8" 0 0
"ENSG00000259134.7_7" 0 0
"ENSG00000259135.1_7" 0 0
"ENSG00000259136.1_5" 0 0
"ENSG00000259140.2_7" 0 0
"ENSG00000259142.1_6" 0 0
"ENSG00000259143.1_8" 0 0
"ENSG00000259144.2_6" 0 0
"ENSG00000259146.4_9" 0 0
"ENSG00000259148.1_5" 0 0
"ENSG00000259149.1_7" 0 0
"ENSG00000259151.2_5" 0 0
"ENSG00000259152.1_7" 0 0
"ENSG00000259153.2_7" 0 0
"ENSG00000259154.1_2" 0 0
"ENSG00000259155.2_6" 0 0
"ENSG00000259156.7_5" 0 0
"ENSG00000259157.1_5" 0 0
"ENSG00000259160.1_5" 0 0
"ENSG00000259161.2_6" 0 0
"ENSG00000259162.1_5" 0 0
"ENSG00000259164.1_7" 0 0
"ENSG00000259165.1_4" 0 0
"ENSG00000259166.1_6" 0 0
"ENSG00000259167.2_5" 0 0
"ENSG00000259168.1_7" 0 0
"ENSG00000259169.1_6" 0 0
"ENSG00000259170.1_8" 0 0
"ENSG00000259171.1_8" 0 0
"ENSG00000259172.1_6" 0 0
"ENSG00000259173.2_7" 0 0
"ENSG00000259175.1_7" 0 0
"ENSG00000259177.1_7" 0 0
"ENSG00000259178.1_6" 0 0
"ENSG00000259179.1_5" 0 0
"ENSG00000259180.1_6" 0 0
"ENSG00000259181.1_7" 0 0
"ENSG00000259183.1_4" 0 0
"ENSG00000259185.1_7" 0 0
"ENSG00000259186.1_4" 0 0
"ENSG00000259187.1_7" 0 0
"ENSG00000259188.6_7" 0 0
"ENSG00000259191.2_10" 0 0
"ENSG00000259192.1_2" 0 0
"ENSG00000259194.1_7" 0 0
"ENSG00000259196.1_7" 0 0
"ENSG00000259198.1_6" 0 0
"ENSG00000259199.2_9" 0 0
"ENSG00000259200.2_7" 0 0
"ENSG00000259202.1_7" 0 0
"ENSG00000259204.1_8" 0 0
"ENSG00000259206.1" 0 0
"ENSG00000259208.2_6" 0 0
"ENSG00000259211.1_7" 0 0
"ENSG00000259212.1_7" 0 0
"ENSG00000259213.1_6" 0 0
"ENSG00000259214.1_6" 0 0
"ENSG00000259215.1_8" 0 0
"ENSG00000259217.2_6" 0 0
"ENSG00000259218.6_7" 0 0
"ENSG00000259219.1_6" 0 0
"ENSG00000259222.2_9" 0 0
"ENSG00000259223.2_8" 0 0
"ENSG00000259224.2_2" 0 0
"ENSG00000259225.7_7" 0 0
"ENSG00000259227.2_6" 0 0
"ENSG00000259228.1_5" 0 0
"ENSG00000259229.2_6" 0 0
"ENSG00000259230.1_6" 0 0
"ENSG00000259231.2_6" 0 0
"ENSG00000259234.6_7" 0 0
"ENSG00000259237.1_6" 0 0
"ENSG00000259238.1_6" 0 0
"ENSG00000259239.1_5" 0 0
"ENSG00000259240.1_6" 0 0
"ENSG00000259241.1_7" 0 0
"ENSG00000259242.2_6" 0 0
"ENSG00000259243.1" 0 0
"ENSG00000259244.1_8" 0 0
"ENSG00000259245.2_8" 0 0
"ENSG00000259246.4_5" 0 0
"ENSG00000259247.1_2" 0 0
"ENSG00000259251.2_7" 0 0
"ENSG00000259252.1_7" 0 0
"ENSG00000259254.1_7" 0 0
"ENSG00000259255.1_8" 0 0
"ENSG00000259257.1_6" 0 0
"ENSG00000259259.1_4" 0 0
"ENSG00000259261.2_6" 0 0
"ENSG00000259262.1_5" 0 0
"ENSG00000259265.1_7" 0 0
"ENSG00000259266.1_5" 0 0
"ENSG00000259267.3_8" 0 0
"ENSG00000259268.2_6" 0 0
"ENSG00000259269.2_8" 0 0
"ENSG00000259270.1_5" 0 0
"ENSG00000259271.1_4" 0 0
"ENSG00000259273.1_6" 0 0
"ENSG00000259274.1_7" 0 0
"ENSG00000259276.1_8" 0 0
"ENSG00000259277.1_7" 0 0
"ENSG00000259278.2_7" 0 0
"ENSG00000259280.1_8" 0 0
"ENSG00000259281.1_6" 0 0
"ENSG00000259282.5_9" 0 0
"ENSG00000259283.2_8" 0 0
"ENSG00000259284.2_7" 0 0
"ENSG00000259285.1_6" 0 0
"ENSG00000259286.3_6" 0 0
"ENSG00000259288.7_9" 0 0
"ENSG00000259289.2_7" 0 0
"ENSG00000259290.1_7" 0 0
"ENSG00000259294.1_7" 0 0
"ENSG00000259296.1_7" 0 0
"ENSG00000259299.1_6" 0 0
"ENSG00000259300.2_5" 0 0
"ENSG00000259301.2_6" 0 0
"ENSG00000259302.1_5" 0 0
"ENSG00000259303.5_3" 0 0
"ENSG00000259304.1_5" 0 0
"ENSG00000259305.6_7" 0 0
"ENSG00000259306.2_6" 0 0
"ENSG00000259307.1_6" 0 0
"ENSG00000259312.1_6" 0 0
"ENSG00000259314.1_7" 0 0
"ENSG00000259317.1_5" 0 0
"ENSG00000259320.2_10" 0 0
"ENSG00000259322.1_6" 0 0
"ENSG00000259323.1" 0 0
"ENSG00000259324.2_7" 0 0
"ENSG00000259327.1_6" 0 0
"ENSG00000259331.1_6" 0 0
"ENSG00000259332.3_6" 0 0
"ENSG00000259333.1_5" 0 0
"ENSG00000259334.1_5" 0 0
"ENSG00000259335.1_4" 0 0
"ENSG00000259336.1_8" 0 0
"ENSG00000259337.4_4" 0 0
"ENSG00000259338.1_6" 0 0
"ENSG00000259339.2_3" 0 0
"ENSG00000259340.2_6" 0 0
"ENSG00000259341.2_8" 0 0
"ENSG00000259342.1_7" 0 0
"ENSG00000259345.7_9" 0 0
"ENSG00000259346.2_6" 0 0
"ENSG00000259347.7_9" 0 0
"ENSG00000259350.2_6" 0 0
"ENSG00000259352.1_7" 0 0
"ENSG00000259353.1_7" 0 0
"ENSG00000259357.2_7" 0 0
"ENSG00000259358.1_5" 0 0
"ENSG00000259359.2_9" 0 0
"ENSG00000259360.1_7" 0 0
"ENSG00000259362.2_7" 0 0
"ENSG00000259364.1_7" 0 0
"ENSG00000259365.1_6" 0 0
"ENSG00000259367.1_8" 0 0
"ENSG00000259368.1_7" 0 0
"ENSG00000259369.1_5" 0 0
"ENSG00000259371.2_7" 0 0
"ENSG00000259375.1_7" 0 0
"ENSG00000259376.1_7" 0 0
"ENSG00000259378.1_4" 0 0
"ENSG00000259380.6_8" 0 0
"ENSG00000259381.2_7" 0 0
"ENSG00000259383.1_7" 0 0
"ENSG00000259384.7_6" 0 0
"ENSG00000259385.1_7" 0 0
"ENSG00000259388.1_5" 0 0
"ENSG00000259389.2_6" 0 0
"ENSG00000259390.4_9" 0 0
"ENSG00000259392.2_6" 0 0
"ENSG00000259393.2_7" 0 0
"ENSG00000259394.2_6" 0 0
"ENSG00000259395.1_6" 0 0
"ENSG00000259396.1_7" 0 0
"ENSG00000259398.1_8" 0 0
"ENSG00000259399.1_6" 0 0
"ENSG00000259403.2_8" 0 0
"ENSG00000259405.1_4" 0 0
"ENSG00000259407.1_7" 0 0
"ENSG00000259409.1_6" 0 0
"ENSG00000259410.5_8" 0 0
"ENSG00000259411.1_4" 0 0
"ENSG00000259413.2_6" 0 0
"ENSG00000259414.1" 0 0
"ENSG00000259415.1_8" 0 0
"ENSG00000259416.2_8" 0 0
"ENSG00000259417.3_9" 0 0
"ENSG00000259419.2_5" 0 0
"ENSG00000259420.5_7" 0 0
"ENSG00000259423.3_7" 0 0
"ENSG00000259424.1_7" 0 0
"ENSG00000259425.5_6" 0 0
"ENSG00000259426.6_9" 0 0
"ENSG00000259427.2_5" 0 0
"ENSG00000259428.1_4" 0 0
"ENSG00000259429.5_2" 0 0
"ENSG00000259430.2_7" 0 0
"ENSG00000259432.1_8" 0 0
"ENSG00000259433.2_7" 0 0
"ENSG00000259435.3_6" 0 0
"ENSG00000259437.1_6" 0 0
"ENSG00000259438.1_8" 0 0
"ENSG00000259439.2_8" 0 0
"ENSG00000259440.2_6" 0 0
"ENSG00000259441.2_5" 0 0
"ENSG00000259443.1_7" 0 0
"ENSG00000259444.1_6" 0 0
"ENSG00000259446.6_9" 0 0
"ENSG00000259447.1_8" 0 0
"ENSG00000259449.1_4" 0 0
"ENSG00000259452.2_6" 0 0
"ENSG00000259454.1_4" 0 0
"ENSG00000259455.1" 0 0
"ENSG00000259457.1_9" 0 0
"ENSG00000259458.1_8" 0 0
"ENSG00000259459.6_7" 0 0
"ENSG00000259460.1_6" 0 0
"ENSG00000259461.1_4" 0 0
"ENSG00000259462.3_9" 0 0
"ENSG00000259464.2_5" 0 0
"ENSG00000259465.2_5" 0 0
"ENSG00000259466.1_4" 0 0
"ENSG00000259467.1_4" 0 0
"ENSG00000259468.1_6" 0 0
"ENSG00000259470.2_3" 0 0
"ENSG00000259471.1_5" 0 0
"ENSG00000259473.1_6" 0 0
"ENSG00000259474.1_7" 0 0
"ENSG00000259476.1_7" 0 0
"ENSG00000259477.1_5" 0 0
"ENSG00000259478.2_7" 0 0
"ENSG00000259481.1_6" 0 0
"ENSG00000259482.2_7" 0 0
"ENSG00000259485.2_7" 0 0
"ENSG00000259489.2_5" 0 0
"ENSG00000259490.2_4" 0 0
"ENSG00000259493.2_6" 0 0
"ENSG00000259495.3_8" 0 0
"ENSG00000259496.2_6" 0 0
"ENSG00000259498.1_7" 0 0
"ENSG00000259499.1_7" 0 0
"ENSG00000259500.1_4" 0 0
"ENSG00000259502.1_7" 0 0
"ENSG00000259503.1_6" 0 0
"ENSG00000259504.2_7" 0 0
"ENSG00000259505.1_5" 0 0
"ENSG00000259507.1_6" 0 0
"ENSG00000259508.1_7" 0 0
"ENSG00000259509.2_6" 0 0
"ENSG00000259511.2_6" 0 0
"ENSG00000259512.3_5" 0 0
"ENSG00000259513.1_5" 0 0
"ENSG00000259514.1_7" 0 0
"ENSG00000259515.1_7" 0 0
"ENSG00000259517.3_7" 0 0
"ENSG00000259518.2_6" 0 0
"ENSG00000259521.1_7" 0 0
"ENSG00000259522.3_9" 0 0
"ENSG00000259523.1_6" 0 0
"ENSG00000259525.1_4" 0 0
"ENSG00000259527.2_4" 0 0
"ENSG00000259528.1_7" 0 0
"ENSG00000259530.1_6" 0 0
"ENSG00000259531.2_6" 0 0
"ENSG00000259532.1_6" 0 0
"ENSG00000259533.2_7" 0 0
"ENSG00000259534.1_6" 0 0
"ENSG00000259535.1_4" 0 0
"ENSG00000259538.1_5" 0 0
"ENSG00000259539.1_8" 0 0
"ENSG00000259540.1_7" 0 0
"ENSG00000259542.5_7" 0 0
"ENSG00000259543.1_7" 0 0
"ENSG00000259544.1_7" 0 0
"ENSG00000259545.2_7" 0 0
"ENSG00000259546.1_8" 0 0
"ENSG00000259547.1_2" 0 0
"ENSG00000259548.1_7" 0 0
"ENSG00000259549.1" 0 0
"ENSG00000259550.2_5" 0 0
"ENSG00000259551.1_6" 0 0
"ENSG00000259554.1_7" 0 0
"ENSG00000259555.1_6" 0 0
"ENSG00000259557.2_5" 0 0
"ENSG00000259558.1_4" 0 0
"ENSG00000259560.2_9" 0 0
"ENSG00000259561.1_7" 0 0
"ENSG00000259564.2_7" 0 0
"ENSG00000259565.2_3" 0 0
"ENSG00000259569.2_6" 0 0
"ENSG00000259570.1_5" 0 0
"ENSG00000259571.2_5" 0 0
"ENSG00000259572.7_8" 0 0
"ENSG00000259573.1_4" 0 0
"ENSG00000259575.1_6" 0 0
"ENSG00000259579.1_6" 0 0
"ENSG00000259580.1_8" 0 0
"ENSG00000259581.3_3" 0 0
"ENSG00000259582.4_9" 0 0
"ENSG00000259584.1_7" 0 0
"ENSG00000259585.2_5" 0 0
"ENSG00000259586.1_5" 0 0
"ENSG00000259587.3_8" 0 0
"ENSG00000259588.1_7" 0 0
"ENSG00000259589.2_7" 0 0
"ENSG00000259592.1_4" 0 0
"ENSG00000259593.1_5" 0 0
"ENSG00000259594.6_8" 0 0
"ENSG00000259595.1_7" 0 0
"ENSG00000259600.2_6" 0 0
"ENSG00000259602.1_7" 0 0
"ENSG00000259603.1_7" 0 0
"ENSG00000259604.5_8" 0 0
"ENSG00000259605.3_8" 0 0
"ENSG00000259607.1_6" 0 0
"ENSG00000259608.1_5" 0 0
"ENSG00000259609.1_6" 0 0
"ENSG00000259611.2_8" 0 0
"ENSG00000259613.1" 0 0
"ENSG00000259614.2_6" 0 0
"ENSG00000259615.1_7" 0 0
"ENSG00000259616.2_8" 0 0
"ENSG00000259617.1_6" 0 0
"ENSG00000259619.2_6" 0 0
"ENSG00000259620.1_7" 0 0
"ENSG00000259621.1_7" 0 0
"ENSG00000259622.1_5" 0 0
"ENSG00000259623.1_6" 0 0
"ENSG00000259624.1_7" 0 0
"ENSG00000259626.2_5" 0 0
"ENSG00000259627.1_7" 0 0
"ENSG00000259631.1_7" 0 0
"ENSG00000259632.2_7" 0 0
"ENSG00000259633.1_4" 0 0
"ENSG00000259636.1_7" 0 0
"ENSG00000259637.1_4" 0 0
"ENSG00000259639.6_8" 0 0
"ENSG00000259644.1_7" 0 0
"ENSG00000259645.1_9" 0 0
"ENSG00000259646.1_5" 0 0
"ENSG00000259647.1_7" 0 0
"ENSG00000259648.1_6" 0 0
"ENSG00000259649.4_8" 0 0
"ENSG00000259650.1_6" 0 0
"ENSG00000259652.1_6" 0 0
"ENSG00000259655.1_5" 0 0
"ENSG00000259656.1_7" 0 0
"ENSG00000259660.2_5" 0 0
"ENSG00000259661.1_7" 0 0
"ENSG00000259663.2_8" 0 0
"ENSG00000259664.3_9" 0 0
"ENSG00000259665.1_5" 0 0
"ENSG00000259666.3_7" 0 0
"ENSG00000259670.1_6" 0 0
"ENSG00000259671.1_4" 0 0
"ENSG00000259672.3_7" 0 0
"ENSG00000259675.2_8" 0 0
"ENSG00000259676.1_7" 0 0
"ENSG00000259677.1_6" 0 0
"ENSG00000259678.1_7" 0 0
"ENSG00000259680.5_8" 0 0
"ENSG00000259681.1_8" 0 0
"ENSG00000259682.1_8" 0 0
"ENSG00000259683.1_5" 0 0
"ENSG00000259684.1_6" 0 0
"ENSG00000259685.3_7" 0 0
"ENSG00000259686.1_4" 0 0
"ENSG00000259688.1_5" 0 0
"ENSG00000259690.1_7" 0 0
"ENSG00000259691.2_3" 0 0
"ENSG00000259692.6_9" 0 0
"ENSG00000259694.1_7" 0 0
"ENSG00000259695.2_6" 0 0
"ENSG00000259696.2_6" 0 0
"ENSG00000259697.2_8" 0 0
"ENSG00000259698.1_4" 0 0
"ENSG00000259699.2_3" 0 0
"ENSG00000259700.3_6" 0 0
"ENSG00000259701.1_8" 0 0
"ENSG00000259702.3_8" 0 0
"ENSG00000259705.1_6" 0 0
"ENSG00000259706.1_3" 0 0
"ENSG00000259708.1_7" 0 0
"ENSG00000259709.1_6" 0 0
"ENSG00000259710.1_4" 0 0
"ENSG00000259711.1_6" 0 0
"ENSG00000259712.1_7" 0 0
"ENSG00000259713.1_7" 0 0
"ENSG00000259715.1_7" 0 0
"ENSG00000259717.1_4" 0 0
"ENSG00000259720.2_7" 0 0
"ENSG00000259721.1_7" 0 0
"ENSG00000259722.2_6" 0 0
"ENSG00000259723.1_8" 0 0
"ENSG00000259724.2_8" 0 0
"ENSG00000259725.1_7" 0 0
"ENSG00000259727.1_6" 0 0
"ENSG00000259728.5_5" 0 0
"ENSG00000259730.1_7" 0 0
"ENSG00000259731.2_8" 0 0
"ENSG00000259732.1_7" 0 0
"ENSG00000259734.1_7" 0 0
"ENSG00000259735.1_8" 0 0
"ENSG00000259736.1_7" 0 0
"ENSG00000259738.1_4" 0 0
"ENSG00000259740.1_7" 0 0
"ENSG00000259742.1_7" 0 0
"ENSG00000259743.2_7" 0 0
"ENSG00000259744.1_8" 0 0
"ENSG00000259749.1_4" 0 0
"ENSG00000259750.1_7" 0 0
"ENSG00000259751.1_5" 0 0
"ENSG00000259753.1_8" 0 0
"ENSG00000259754.2_8" 0 0
"ENSG00000259756.1_8" 0 0
"ENSG00000259757.1_7" 0 0
"ENSG00000259759.1_7" 0 0
"ENSG00000259760.1_7" 0 0
"ENSG00000259761.2_7" 0 0
"ENSG00000259762.1_7" 0 0
"ENSG00000259763.2_7" 0 0
"ENSG00000259764.1_5" 0 0
"ENSG00000259769.1_5" 0 0
"ENSG00000259770.2_8" 0 0
"ENSG00000259771.1_8" 0 0
"ENSG00000259773.1_6" 0 0
"ENSG00000259774.1_6" 0 0
"ENSG00000259775.1_6" 0 0
"ENSG00000259776.1_6" 0 0
"ENSG00000259779.1_5" 0 0
"ENSG00000259780.3_7" 0 0
"ENSG00000259783.6_9" 0 0
"ENSG00000259784.1_7" 0 0
"ENSG00000259786.7_6" 0 0
"ENSG00000259788.1_6" 0 0
"ENSG00000259789.2_8" 0 0
"ENSG00000259791.1_6" 0 0
"ENSG00000259797.1_7" 0 0
"ENSG00000259802.1_7" 0 0
"ENSG00000259805.1_7" 0 0
"ENSG00000259810.2_8" 0 0
"ENSG00000259813.1_6" 0 0
"ENSG00000259814.1_6" 0 0
"ENSG00000259815.1_8" 0 0
"ENSG00000259817.3_8" 0 0
"ENSG00000259818.1_6" 0 0
"ENSG00000259819.1_6" 0 0
"ENSG00000259821.1_7" 0 0
"ENSG00000259822.2_6" 0 0
"ENSG00000259826.1_6" 0 0
"ENSG00000259827.1_8" 0 0
"ENSG00000259828.1_6" 0 0
"ENSG00000259831.1_3" 0 0
"ENSG00000259832.1_4" 0 0
"ENSG00000259833.5_6" 0 0
"ENSG00000259836.1_2" 0 0
"ENSG00000259837.1_6" 0 0
"ENSG00000259840.1_7" 0 0
"ENSG00000259841.6_4" 0 0
"ENSG00000259842.2_6" 0 0
"ENSG00000259843.2_9" 0 0
"ENSG00000259844.2_6" 0 0
"ENSG00000259845.1_4" 0 0
"ENSG00000259846.1_7" 0 0
"ENSG00000259847.2_7" 0 0
"ENSG00000259848.9_8" 0 0
"ENSG00000259849.1_3" 0 0
"ENSG00000259852.2_3" 0 0
"ENSG00000259854.1_6" 0 0
"ENSG00000259855.1_6" 0 0
"ENSG00000259861.1_6" 0 0
"ENSG00000259862.1_7" 0 0
"ENSG00000259863.1_5" 0 0
"ENSG00000259864.1_5" 0 0
"ENSG00000259866.1_5" 0 0
"ENSG00000259867.6_9" 0 0
"ENSG00000259868.3_7" 0 0
"ENSG00000259870.1_7" 0 0
"ENSG00000259871.1_7" 0 0
"ENSG00000259873.1_5" 0 0
"ENSG00000259874.1_5" 0 0
"ENSG00000259876.1_7" 0 0
"ENSG00000259878.1_8" 0 0
"ENSG00000259882.2_6" 0 0
"ENSG00000259883.2_7" 0 0
"ENSG00000259887.1_7" 0 0
"ENSG00000259889.1_6" 0 0
"ENSG00000259890.1_5" 0 0
"ENSG00000259892.1_5" 0 0
"ENSG00000259897.2_4" 0 0
"ENSG00000259899.1_7" 0 0
"ENSG00000259900.5_11" 0 0
"ENSG00000259904.1_4" 0 0
"ENSG00000259906.1_7" 0 0
"ENSG00000259907.1_6" 0 0
"ENSG00000259909.1_5" 0 0
"ENSG00000259910.1_7" 0 0
"ENSG00000259912.1_6" 0 0
"ENSG00000259914.1_7" 0 0
"ENSG00000259915.2_7" 0 0
"ENSG00000259918.1_4" 0 0
"ENSG00000259922.1_5" 0 0
"ENSG00000259923.1_7" 0 0
"ENSG00000259924.1_5" 0 0
"ENSG00000259925.1_9" 0 0
"ENSG00000259928.1_6" 0 0
"ENSG00000259931.2_6" 0 0
"ENSG00000259932.1_8" 0 0
"ENSG00000259933.6_8" 0 0
"ENSG00000259934.1_5" 0 0
"ENSG00000259935.1_8" 0 0
"ENSG00000259937.2_8" 0 0
"ENSG00000259939.1_7" 0 0
"ENSG00000259941.1_6" 0 0
"ENSG00000259942.1" 0 0
"ENSG00000259944.1_4" 0 0
"ENSG00000259945.1_8" 0 0
"ENSG00000259947.1_5" 0 0
"ENSG00000259948.2_6" 0 0
"ENSG00000259950.1_5" 0 0
"ENSG00000259952.1_7" 0 0
"ENSG00000259955.1_6" 0 0
"ENSG00000259961.1_6" 0 0
"ENSG00000259963.1_5" 0 0
"ENSG00000259964.7_9" 0 0
"ENSG00000259966.6_7" 0 0
"ENSG00000259967.1_7" 0 0
"ENSG00000259968.3_6" 0 0
"ENSG00000259969.1_6" 0 0
"ENSG00000259970.1_9" 0 0
"ENSG00000259974.3_7" 0 0
"ENSG00000259976.3_8" 0 0
"ENSG00000259977.1_8" 0 0
"ENSG00000259978.1_4" 0 0
"ENSG00000259979.1_4" 0 0
"ENSG00000259981.1_3" 0 0
"ENSG00000259983.1_5" 0 0
"ENSG00000259985.1_6" 0 0
"ENSG00000259987.1_2" 0 0
"ENSG00000259989.1_6" 0 0
"ENSG00000259990.2_7" 0 0
"ENSG00000259992.1_8" 0 0
"ENSG00000259994.1_6" 0 0
"ENSG00000259996.1_2" 0 0
"ENSG00000259997.2_3" 0 0
"ENSG00000259998.1_8" 0 0
"ENSG00000260003.1_7" 0 0
"ENSG00000260004.1_7" 0 0
"ENSG00000260008.1_6" 0 0
"ENSG00000260009.1_6" 0 0
"ENSG00000260010.1_2" 0 0
"ENSG00000260011.2_8" 0 0
"ENSG00000260014.1_4" 0 0
"ENSG00000260015.1_8" 0 0
"ENSG00000260017.1_6" 0 0
"ENSG00000260019.2_7" 0 0
"ENSG00000260021.1_6" 0 0
"ENSG00000260024.1_4" 0 0
"ENSG00000260025.1_7" 0 0
"ENSG00000260026.3_8" 0 0
"ENSG00000260029.2_8" 0 0
"ENSG00000260030.1_6" 0 0
"ENSG00000260031.1_3" 0 0
"ENSG00000260033.1_5" 0 0
"ENSG00000260034.1_7" 0 0
"ENSG00000260035.1_8" 0 0
"ENSG00000260036.1_5" 0 0
"ENSG00000260037.5_6" 0 0
"ENSG00000260041.5_7" 0 0
"ENSG00000260042.1_8" 0 0
"ENSG00000260046.1_6" 0 0
"ENSG00000260047.2_5" 0 0
"ENSG00000260048.2_3" 0 0
"ENSG00000260052.1_7" 0 0
"ENSG00000260053.2_3" 0 0
"ENSG00000260058.1_6" 0 0
"ENSG00000260059.1_7" 0 0
"ENSG00000260062.3_5" 0 0
"ENSG00000260064.1_7" 0 0
"ENSG00000260066.1_6" 0 0
"ENSG00000260067.1_4" 0 0
"ENSG00000260068.1_5" 0 0
"ENSG00000260071.2_7" 0 0
"ENSG00000260072.1_7" 0 0
"ENSG00000260075.1_5" 0 0
"ENSG00000260081.2_6" 0 0
"ENSG00000260082.1_6" 0 0
"ENSG00000260083.2_7" 0 0
"ENSG00000260087.1_2" 0 0
"ENSG00000260089.2_3" 0 0
"ENSG00000260090.1_6" 0 0
"ENSG00000260091.1_6" 0 0
"ENSG00000260092.1_9" 0 0
"ENSG00000260094.1_5" 0 0
"ENSG00000260095.1_6" 0 0
"ENSG00000260096.1_2" 0 0
"ENSG00000260100.1_9" 0 0
"ENSG00000260102.2_6" 0 0
"ENSG00000260103.2_8" 0 0
"ENSG00000260104.1_5" 0 0
"ENSG00000260105.6_5" 0 0
"ENSG00000260107.1_6" 0 0
"ENSG00000260108.1_7" 0 0
"ENSG00000260109.1_5" 0 0
"ENSG00000260111.1_6" 0 0
"ENSG00000260113.3_6" 0 0
"ENSG00000260115.1_6" 0 0
"ENSG00000260118.1_7" 0 0
"ENSG00000260120.2_9" 0 0
"ENSG00000260121.1_6" 0 0
"ENSG00000260122.1_7" 0 0
"ENSG00000260123.2_8" 0 0
"ENSG00000260125.2_8" 0 0
"ENSG00000260131.1_6" 0 0
"ENSG00000260133.1_6" 0 0
"ENSG00000260134.1_2" 0 0
"ENSG00000260135.7_8" 0 0
"ENSG00000260137.1_6" 0 0
"ENSG00000260139.6_4" 0 0
"ENSG00000260142.1_6" 0 0
"ENSG00000260145.1_7" 0 0
"ENSG00000260146.1_5" 0 0
"ENSG00000260147.1_4" 0 0
"ENSG00000260148.1_7" 0 0
"ENSG00000260151.1_7" 0 0
"ENSG00000260152.2_8" 0 0
"ENSG00000260153.1_2" 0 0
"ENSG00000260156.1_6" 0 0
"ENSG00000260161.1_4" 0 0
"ENSG00000260162.2_7" 0 0
"ENSG00000260163.1_6" 0 0
"ENSG00000260165.1_5" 0 0
"ENSG00000260166.2_7" 0 0
"ENSG00000260170.1_8" 0 0
"ENSG00000260171.1_6" 0 0
"ENSG00000260173.1_7" 0 0
"ENSG00000260174.1_5" 0 0
"ENSG00000260177.1_7" 0 0
"ENSG00000260179.1_6" 0 0
"ENSG00000260182.1_7" 0 0
"ENSG00000260183.1_8" 0 0
"ENSG00000260184.1_5" 0 0
"ENSG00000260185.1_6" 0 0
"ENSG00000260186.5_5" 0 0
"ENSG00000260187.2_6" 0 0
"ENSG00000260188.1_6" 0 0
"ENSG00000260190.1_6" 0 0
"ENSG00000260194.1_7" 0 0
"ENSG00000260196.1_6" 0 0
"ENSG00000260201.2_7" 0 0
"ENSG00000260202.2_9" 0 0
"ENSG00000260205.1_6" 0 0
"ENSG00000260207.1_2" 0 0
"ENSG00000260209.1_7" 0 0
"ENSG00000260211.2_6" 0 0
"ENSG00000260212.1_6" 0 0
"ENSG00000260213.6_9" 0 0
"ENSG00000260217.1_7" 0 0
"ENSG00000260218.1_5" 0 0
"ENSG00000260223.2_8" 0 0
"ENSG00000260229.1_5" 0 0
